ID;PROP_ID;COMP_ID;IdealGasEnthalpyOfFormationA;IdealGasEnthalpyOfFormationB;IdealGasEnthalpyOfFormationC;IdealGasEnthalpyOfFormationTmin;IdealGasEnthalpyOfFormationTmax;IdealGasEnthalpyOfFormation@298
35757;10521;35760;-12321;-12321;-12321;-12321;-12321;-12321
35758;9808;35761;-12321;-12321;-12321;-12321;-12321;-12321
35759;13627;35762;-12321;-12321;-12321;-12321;-12321;-12321
35760;17672;35763;-12321;-12321;-12321;-12321;-12321;-12321
35761;10927;35764;-12321;-12321;-12321;-12321;-12321;-12321
35762;5926;35765;-12321;-12321;-12321;-12321;-12321;-12321
35763;17119;35766;-12321;-12321;-12321;-12321;-12321;-12321
35764;17332;35767;-12321;-12321;-12321;-12321;-12321;-12321
35765;17337;35768;-12321;-12321;-12321;-12321;-12321;-12321
35766;10641;35769;-12321;-12321;-12321;-12321;-12321;-12321
35767;17234;35770;-12321;-12321;-12321;-12321;-12321;-12321
35768;17294;35771;-12321;-12321;-12321;-12321;-12321;-12321
35769;12272;35772;-12321;-12321;-12321;-12321;-12321;-12321
35770;10379;35773;-12321;-12321;-12321;-12321;-12321;-12321
35771;17271;35774;-12321;-12321;-12321;-12321;-12321;-12321
35772;17117;35775;-12321;-12321;-12321;-12321;-12321;-12321
35773;16969;35776;-12321;-12321;-12321;-12321;-12321;-12321
35774;17338;35777;-12321;-12321;-12321;-12321;-12321;-12321
35775;5842;35778;-12321;-12321;-12321;-12321;-12321;-12321
35776;7017;35779;-12321;-12321;-12321;-12321;-12321;-12321
35777;12525;35780;-12321;-12321;-12321;-12321;-12321;-12321
35778;10175;35781;-12321;-12321;-12321;-12321;-12321;-12321
35779;12721;35782;-12321;-12321;-12321;-12321;-12321;-12321
35780;6905;35783;-12321;-12321;-12321;-12321;-12321;-12321
35781;12640;35784;-12321;-12321;-12321;-12321;-12321;-12321
35782;11715;35785;-12321;-12321;-12321;-12321;-12321;-12321
35783;10012;35786;-12321;-12321;-12321;-12321;-12321;-12321
35784;17580;35787;-12321;-12321;-12321;-12321;-12321;-12321
35785;13962;35788;-12321;-12321;-12321;-12321;-12321;-12321
35786;17240;35789;-12321;-12321;-12321;-12321;-12321;-12321
35787;16755;35790;-12321;-12321;-12321;-12321;-12321;-12321
35788;16776;35791;-12321;-12321;-12321;-12321;-12321;-12321
35789;16902;35792;-12321;-12321;-12321;-12321;-12321;-12321
35790;16893;35793;-12321;-12321;-12321;-12321;-12321;-12321
35791;9156;35794;-12321;-12321;-12321;-12321;-12321;-12321
35792;8689;35795;-12321;-12321;-12321;-12321;-12321;-12321
35793;6562;35796;-12321;-12321;-12321;-12321;-12321;-12321
35794;15332;35797;-12321;-12321;-12321;-12321;-12321;-12321
35795;16109;35798;-12321;-12321;-12321;-12321;-12321;-12321
35796;17633;35799;-12321;-12321;-12321;-12321;-12321;-12321
35797;17581;35800;-12321;-12321;-12321;-12321;-12321;-12321
35798;17340;35801;-12321;-12321;-12321;-12321;-12321;-12321
35799;8285;35802;-12321;-12321;-12321;-12321;-12321;-12321
35800;17339;35803;-12321;-12321;-12321;-12321;-12321;-12321
35801;9994;35804;-12321;-12321;-12321;-12321;-12321;-12321
35802;13872;35805;-12321;-12321;-12321;-12321;-12321;-12321
35803;6466;35806;-12321;-12321;-12321;-12321;-12321;-12321
35804;11884;35807;-12321;-12321;-12321;-12321;-12321;-12321
35805;13309;35808;-12321;-12321;-12321;-12321;-12321;-12321
35806;11629;35809;-12321;-12321;-12321;-12321;-12321;-12321
35807;17414;35810;-12321;-12321;-12321;-12321;-12321;-12321
35808;15091;35811;-12321;-12321;-12321;-12321;-12321;-12321
35809;9159;35812;-12321;-12321;-12321;-12321;-12321;-12321
35810;14828;35813;-12321;-12321;-12321;-12321;-12321;-12321
35811;15013;35814;-12321;-12321;-12321;-12321;-12321;-12321
35812;18686;35815;-12321;-12321;-12321;-12321;-12321;-12321
35813;6515;35816;-12321;-12321;-12321;-12321;-12321;-12321
35814;6901;35817;-12321;-12321;-12321;-12321;-12321;-12321
35815;13606;35818;-12321;-12321;-12321;-12321;-12321;-12321
35816;18685;35819;-12321;-12321;-12321;-12321;-12321;-12321
35817;8010;35820;-12321;-12321;-12321;-12321;-12321;-12321
35818;11083;35821;-12321;-12321;-12321;-12321;-12321;-12321
35819;18669;35822;-12321;-12321;-12321;-12321;-12321;-12321
35820;6201;35823;-12321;-12321;-12321;-12321;-12321;-12321
35821;6447;35824;-12321;-12321;-12321;-12321;-12321;-12321
35822;8964;35825;-12321;-12321;-12321;-12321;-12321;-12321
35823;13341;35826;-12321;-12321;-12321;-12321;-12321;-12321
35824;8314;35827;-12321;-12321;-12321;-12321;-12321;-12321
35825;10320;35828;-12321;-12321;-12321;-12321;-12321;-12321
35826;7112;35829;-12321;-12321;-12321;-12321;-12321;-12321
35827;7264;35830;-12321;-12321;-12321;-12321;-12321;-12321
35828;18903;35831;-12321;-12321;-12321;-12321;-12321;-12321
35829;18886;35832;-12321;-12321;-12321;-12321;-12321;-12321
35830;14593;35833;-12321;-12321;-12321;-12321;-12321;-12321
35831;10987;35834;-12321;-12321;-12321;-12321;-12321;-12321
35832;14595;35835;-12321;-12321;-12321;-12321;-12321;-12321
35833;14592;35836;-12321;-12321;-12321;-12321;-12321;-12321
35834;14594;35837;-12321;-12321;-12321;-12321;-12321;-12321
35835;6368;35838;-12321;-12321;-12321;-12321;-12321;-12321
35836;19809;35839;-12321;-12321;-12321;-12321;-12321;-12321
35837;10443;35840;-12321;-12321;-12321;-12321;-12321;-12321
35838;13946;35841;-12321;-12321;-12321;-12321;-12321;-12321
35839;8790;35842;-12321;-12321;-12321;-12321;-12321;-12321
35840;14124;35843;-12321;-12321;-12321;-12321;-12321;-12321
35841;16054;35844;-12321;-12321;-12321;-12321;-12321;-12321
35842;7001;35845;-12321;-12321;-12321;-12321;-12321;-12321
35843;18926;35846;-12321;-12321;-12321;-12321;-12321;-12321
35844;7002;35847;-12321;-12321;-12321;-12321;-12321;-12321
35845;8258;35848;-12321;-12321;-12321;-12321;-12321;-12321
35846;15489;35849;-12321;-12321;-12321;-12321;-12321;-12321
35847;6540;35850;-12321;-12321;-12321;-12321;-12321;-12321
35848;8599;35851;-12321;-12321;-12321;-12321;-12321;-12321
35849;7879;35852;-12321;-12321;-12321;-12321;-12321;-12321
35850;7612;35853;-12321;-12321;-12321;-12321;-12321;-12321
35851;6315;35854;-12321;-12321;-12321;-12321;-12321;-12321
35852;7023;35855;-12321;-12321;-12321;-12321;-12321;-12321
35853;7021;35856;-12321;-12321;-12321;-12321;-12321;-12321
35854;7022;35857;-12321;-12321;-12321;-12321;-12321;-12321
35855;13027;35858;-12321;-12321;-12321;-12321;-12321;-12321
35856;8308;35859;-12321;-12321;-12321;-12321;-12321;-12321
35857;7162;35860;-12321;-12321;-12321;-12321;-12321;-12321
35858;5691;35861;-12321;-12321;-12321;-12321;-12321;-12321
35859;11057;35862;-12321;-12321;-12321;-12321;-12321;-12321
35860;9656;35863;-12321;-12321;-12321;-12321;-12321;-12321
35861;15975;35864;-12321;-12321;-12321;-12321;-12321;-12321
35862;8796;35865;-12321;-12321;-12321;-12321;-12321;-12321
35863;8007;35866;-12321;-12321;-12321;-12321;-12321;-12321
35864;10730;35867;-12321;-12321;-12321;-12321;-12321;-12321
35865;6026;35868;-12321;-12321;-12321;-12321;-12321;-12321
35866;6947;35869;-12321;-12321;-12321;-12321;-12321;-12321
35867;6854;35870;-12321;-12321;-12321;-12321;-12321;-12321
35868;10217;35871;-12321;-12321;-12321;-12321;-12321;-12321
35869;8367;35872;-12321;-12321;-12321;-12321;-12321;-12321
35870;13777;35873;-12321;-12321;-12321;-12321;-12321;-12321
35871;18962;35874;-12321;-12321;-12321;-12321;-12321;-12321
35872;5406;35875;-12321;-12321;-12321;-12321;-12321;-12321
35873;6922;35876;-12321;-12321;-12321;-12321;-12321;-12321
35874;42;35877;-94493;-53.740002;3.0548999E-2;298;1000;-107800
35875;5342;35878;-12321;-12321;-12321;-12321;-12321;-12321
35876;5357;35879;-12321;-12321;-12321;-12321;-12321;-138700
35877;2306;35880;142372;-93.963997;4.8865002E-2;298;1000;118700
35878;2757;35881;29671;-157.89999;9.1200002E-2;298;1000;-9300
35879;2759;35882;81023;-214.37;0.1259;298;1000;28300
35880;2761;35883;12154;-132.82001;7.7000998E-2;298;1000;-20600
35881;5398;35884;-12321;-12321;-12321;-12321;-12321;-12321
35882;5402;35885;-12321;-12321;-12321;-12321;-12321;-12321
35883;5734;35886;-12321;-12321;-12321;-12321;-12321;-12321
35884;10514;35887;-12321;-12321;-12321;-12321;-12321;-12321
35885;11159;35888;-12321;-12321;-12321;-12321;-12321;-12321
35886;12492;35889;-12321;-12321;-12321;-12321;-12321;-12321
35887;14276;35890;-12321;-12321;-12321;-12321;-12321;-12321
35888;6414;35891;-12321;-12321;-12321;-12321;-12321;-12321
35889;9984;35892;-12321;-12321;-12321;-12321;-12321;-12321
35890;13141;35893;-12321;-12321;-12321;-12321;-12321;-12321
35891;6028;35894;-12321;-12321;-12321;-12321;-12321;-12321
35892;13945;35895;-12321;-12321;-12321;-12321;-12321;-12321
35893;9930;35896;-12321;-12321;-12321;-12321;-12321;-12321
35894;6015;35897;-12321;-12321;-12321;-12321;-12321;-12321
35895;6422;35898;-12321;-12321;-12321;-12321;-12321;-12321
35896;7532;35899;-12321;-12321;-12321;-12321;-12321;-12321
35897;12007;35900;-12321;-12321;-12321;-12321;-12321;-12321
35898;7100;35901;-12321;-12321;-12321;-12321;-12321;-12321
35899;19223;35902;-12321;-12321;-12321;-12321;-12321;-12321
35900;6879;35903;-12321;-12321;-12321;-12321;-12321;-12321
35901;14534;35904;-12321;-12321;-12321;-12321;-12321;-12321
35902;14535;35905;-12321;-12321;-12321;-12321;-12321;-12321
35903;15605;35906;-12321;-12321;-12321;-12321;-12321;-12321
35904;6338;35907;-12321;-12321;-12321;-12321;-12321;-12321
35905;18829;35908;-12321;-12321;-12321;-12321;-12321;-12321
35906;19811;35909;-12321;-12321;-12321;-12321;-12321;-12321
35907;19533;35910;-12321;-12321;-12321;-12321;-12321;-12321
35908;19504;35911;-12321;-12321;-12321;-12321;-12321;-12321
35909;19684;35912;-12321;-12321;-12321;-12321;-12321;-12321
35910;18783;35913;-12321;-12321;-12321;-12321;-12321;-12321
35911;18785;35914;-12321;-12321;-12321;-12321;-12321;-12321
35912;18784;35915;-12321;-12321;-12321;-12321;-12321;-12321
35913;19561;35916;-12321;-12321;-12321;-12321;-12321;-12321
35914;19166;35917;-12321;-12321;-12321;-12321;-12321;-12321
35915;19660;35918;-12321;-12321;-12321;-12321;-12321;-12321
35916;19661;35919;-12321;-12321;-12321;-12321;-12321;-12321
35917;19662;35920;-12321;-12321;-12321;-12321;-12321;-12321
35918;19417;35921;-12321;-12321;-12321;-12321;-12321;-12321
35919;19562;35922;-12321;-12321;-12321;-12321;-12321;-12321
35920;19139;35923;-12321;-12321;-12321;-12321;-12321;-12321
35921;19137;35924;-12321;-12321;-12321;-12321;-12321;-12321
35922;19138;35925;-12321;-12321;-12321;-12321;-12321;-12321
35923;18782;35926;-12321;-12321;-12321;-12321;-12321;-12321
35924;19663;35927;-12321;-12321;-12321;-12321;-12321;-12321
35925;18748;35928;-12321;-12321;-12321;-12321;-12321;-12321
35926;18990;35929;-12321;-12321;-12321;-12321;-12321;-12321
35927;18927;35930;-12321;-12321;-12321;-12321;-12321;-12321
35928;19098;35931;-12321;-12321;-12321;-12321;-12321;-12321
35929;19374;35932;-12321;-12321;-12321;-12321;-12321;-12321
35930;18991;35933;-12321;-12321;-12321;-12321;-12321;-12321
35931;19664;35934;-12321;-12321;-12321;-12321;-12321;-12321
35932;19239;35935;-12321;-12321;-12321;-12321;-12321;-12321
35933;18777;35936;-12321;-12321;-12321;-12321;-12321;-12321
35934;18781;35937;-12321;-12321;-12321;-12321;-12321;-12321
35935;19103;35938;-12321;-12321;-12321;-12321;-12321;-12321
35936;19274;35939;-12321;-12321;-12321;-12321;-12321;-12321
35937;19102;35940;-12321;-12321;-12321;-12321;-12321;-12321
35938;19532;35941;-12321;-12321;-12321;-12321;-12321;-12321
35939;18828;35942;-12321;-12321;-12321;-12321;-12321;-12321
35940;18779;35943;-12321;-12321;-12321;-12321;-12321;-12321
35941;19238;35944;-12321;-12321;-12321;-12321;-12321;-12321
35942;19094;35945;-12321;-12321;-12321;-12321;-12321;-12321
35943;19296;35946;-12321;-12321;-12321;-12321;-12321;-12321
35944;19539;35947;-12321;-12321;-12321;-12321;-12321;-12321
35945;18749;35948;-12321;-12321;-12321;-12321;-12321;-12321
35946;18750;35949;-12321;-12321;-12321;-12321;-12321;-12321
35947;18780;35950;-12321;-12321;-12321;-12321;-12321;-12321
35948;18778;35951;-12321;-12321;-12321;-12321;-12321;-12321
35949;19512;35952;-12321;-12321;-12321;-12321;-12321;-12321
35950;19237;35953;-12321;-12321;-12321;-12321;-12321;-12321
35951;13358;35954;-12321;-12321;-12321;-12321;-12321;-12321
35952;19446;35955;-12321;-12321;-12321;-12321;-12321;-12321
35953;19065;35956;-12321;-12321;-12321;-12321;-12321;-12321
35954;18933;35957;-12321;-12321;-12321;-12321;-12321;-12321
35955;19049;35958;-12321;-12321;-12321;-12321;-12321;-12321
35956;19649;35959;-12321;-12321;-12321;-12321;-12321;-12321
35957;18848;35960;-12321;-12321;-12321;-12321;-12321;-12321
35958;18846;35961;-12321;-12321;-12321;-12321;-12321;-12321
35959;19638;35962;-12321;-12321;-12321;-12321;-12321;-12321
35960;9207;35963;-12321;-12321;-12321;-12321;-12321;-12321
35961;19650;35964;-12321;-12321;-12321;-12321;-12321;-12321
35962;18847;35965;-12321;-12321;-12321;-12321;-12321;-12321
35963;19592;35966;-12321;-12321;-12321;-12321;-12321;-12321
35964;7810;35967;-12321;-12321;-12321;-12321;-12321;-12321
35965;19159;35968;-12321;-12321;-12321;-12321;-12321;-12321
35966;19670;35969;-12321;-12321;-12321;-12321;-12321;-12321
35967;19653;35970;-12321;-12321;-12321;-12321;-12321;-12321
35968;9206;35971;-12321;-12321;-12321;-12321;-12321;-12321
35969;19636;35972;-12321;-12321;-12321;-12321;-12321;-12321
35970;19681;35973;-12321;-12321;-12321;-12321;-12321;-12321
35971;11883;35974;-12321;-12321;-12321;-12321;-12321;-12321
35972;18876;35975;-12321;-12321;-12321;-12321;-12321;-12321
35973;12569;35976;-12321;-12321;-12321;-12321;-12321;-12321
35974;6319;35977;-12321;-12321;-12321;-12321;-12321;-12321
35975;18197;35978;-12321;-12321;-12321;-12321;-12321;-12321
35976;18223;35979;-12321;-12321;-12321;-12321;-12321;-12321
35977;18213;35980;-12321;-12321;-12321;-12321;-12321;-12321
35978;18221;35981;-12321;-12321;-12321;-12321;-12321;-12321
35979;18219;35982;-12321;-12321;-12321;-12321;-12321;-12321
35980;18217;35983;-12321;-12321;-12321;-12321;-12321;-12321
35981;18215;35984;-12321;-12321;-12321;-12321;-12321;-12321
35982;18211;35985;-12321;-12321;-12321;-12321;-12321;-12321
35983;18209;35986;-12321;-12321;-12321;-12321;-12321;-12321
35984;18207;35987;-12321;-12321;-12321;-12321;-12321;-12321
35985;18203;35988;-12321;-12321;-12321;-12321;-12321;-12321
35986;18201;35989;-12321;-12321;-12321;-12321;-12321;-12321
35987;18199;35990;-12321;-12321;-12321;-12321;-12321;-12321
35988;18205;35991;-12321;-12321;-12321;-12321;-12321;-12321
35989;18981;35992;-12321;-12321;-12321;-12321;-12321;-12321
35990;11728;35993;-12321;-12321;-12321;-12321;-12321;-12321
35991;13654;35994;-12321;-12321;-12321;-12321;-12321;-12321
35992;18394;35995;-12321;-12321;-12321;-12321;-12321;-12321
35993;6973;35996;-12321;-12321;-12321;-12321;-12321;-12321
35994;13239;35997;-12321;-12321;-12321;-12321;-12321;-12321
35995;7951;35998;-12321;-12321;-12321;-12321;-12321;-12321
35996;6117;35999;-12321;-12321;-12321;-12321;-12321;-12321
35997;17396;36000;-12321;-12321;-12321;-12321;-12321;-12321
35998;9821;36001;-12321;-12321;-12321;-12321;-12321;-12321
35999;6520;36002;-12321;-12321;-12321;-12321;-12321;-12321
36000;19080;36003;-12321;-12321;-12321;-12321;-12321;-12321
36001;5690;36004;-12321;-12321;-12321;-12321;-12321;-12321
36002;6619;36005;-12321;-12321;-12321;-12321;-12321;-12321
36003;19257;36006;-12321;-12321;-12321;-12321;-12321;-12321
36004;19759;36007;-12321;-12321;-12321;-12321;-12321;-12321
36005;19186;36008;-12321;-12321;-12321;-12321;-12321;-12321
36006;19753;36009;-12321;-12321;-12321;-12321;-12321;-12321
36007;9300;36010;-12321;-12321;-12321;-12321;-12321;-12321
36008;19527;36011;-12321;-12321;-12321;-12321;-12321;-12321
36009;19085;36012;-12321;-12321;-12321;-12321;-12321;-12321
36010;18893;36013;-12321;-12321;-12321;-12321;-12321;-12321
36011;19763;36014;-12321;-12321;-12321;-12321;-12321;-12321
36012;19462;36015;-12321;-12321;-12321;-12321;-12321;-12321
36013;18994;36016;-12321;-12321;-12321;-12321;-12321;-12321
36014;19113;36017;-12321;-12321;-12321;-12321;-12321;-12321
36015;19509;36018;-12321;-12321;-12321;-12321;-12321;-12321
36016;18732;36019;-12321;-12321;-12321;-12321;-12321;-12321
36017;19291;36020;-12321;-12321;-12321;-12321;-12321;-12321
36018;18736;36021;-12321;-12321;-12321;-12321;-12321;-12321
36019;18872;36022;-12321;-12321;-12321;-12321;-12321;-12321
36020;19510;36023;-12321;-12321;-12321;-12321;-12321;-12321
36021;19028;36024;-12321;-12321;-12321;-12321;-12321;-12321
36022;19754;36025;-12321;-12321;-12321;-12321;-12321;-12321
36023;6621;36026;-12321;-12321;-12321;-12321;-12321;-12321
36024;18911;36027;-12321;-12321;-12321;-12321;-12321;-12321
36025;19757;36028;-12321;-12321;-12321;-12321;-12321;-12321
36026;18734;36029;-12321;-12321;-12321;-12321;-12321;-12321
36027;19288;36030;-12321;-12321;-12321;-12321;-12321;-12321
36028;19287;36031;-12321;-12321;-12321;-12321;-12321;-12321
36029;19755;36032;-12321;-12321;-12321;-12321;-12321;-12321
36030;18735;36033;-12321;-12321;-12321;-12321;-12321;-12321
36031;18745;36034;-12321;-12321;-12321;-12321;-12321;-12321
36032;19187;36035;-12321;-12321;-12321;-12321;-12321;-12321
36033;18731;36036;-12321;-12321;-12321;-12321;-12321;-12321
36034;19367;36037;-12321;-12321;-12321;-12321;-12321;-12321
36035;19055;36038;-12321;-12321;-12321;-12321;-12321;-12321
36036;18733;36039;-12321;-12321;-12321;-12321;-12321;-12321
36037;19524;36040;-12321;-12321;-12321;-12321;-12321;-12321
36038;18922;36041;-12321;-12321;-12321;-12321;-12321;-12321
36039;9155;36042;-12321;-12321;-12321;-12321;-12321;-12321
36040;18730;36043;-12321;-12321;-12321;-12321;-12321;-12321
36041;19181;36044;-12321;-12321;-12321;-12321;-12321;-12321
36042;19760;36045;-12321;-12321;-12321;-12321;-12321;-12321
36043;18697;36046;-12321;-12321;-12321;-12321;-12321;-12321
36044;19003;36047;-12321;-12321;-12321;-12321;-12321;-12321
36045;18914;36048;-12321;-12321;-12321;-12321;-12321;-12321
36046;19289;36049;-12321;-12321;-12321;-12321;-12321;-12321
36047;19761;36050;-12321;-12321;-12321;-12321;-12321;-12321
36048;19290;36051;-12321;-12321;-12321;-12321;-12321;-12321
36049;19112;36052;-12321;-12321;-12321;-12321;-12321;-12321
36050;19522;36053;-12321;-12321;-12321;-12321;-12321;-12321
36051;19000;36054;-12321;-12321;-12321;-12321;-12321;-12321
36052;19064;36055;-12321;-12321;-12321;-12321;-12321;-12321
36053;19523;36056;-12321;-12321;-12321;-12321;-12321;-12321
36054;18744;36057;-12321;-12321;-12321;-12321;-12321;-12321
36055;19214;36058;-12321;-12321;-12321;-12321;-12321;-12321
36056;19756;36059;-12321;-12321;-12321;-12321;-12321;-12321
36057;19528;36060;-12321;-12321;-12321;-12321;-12321;-12321
36058;19764;36061;-12321;-12321;-12321;-12321;-12321;-12321
36059;19111;36062;-12321;-12321;-12321;-12321;-12321;-12321
36060;19110;36063;-12321;-12321;-12321;-12321;-12321;-12321
36061;19758;36064;-12321;-12321;-12321;-12321;-12321;-12321
36062;19001;36065;-12321;-12321;-12321;-12321;-12321;-12321
36063;19520;36066;-12321;-12321;-12321;-12321;-12321;-12321
36064;19514;36067;-12321;-12321;-12321;-12321;-12321;-12321
36065;19521;36068;-12321;-12321;-12321;-12321;-12321;-12321
36066;18746;36069;-12321;-12321;-12321;-12321;-12321;-12321
36067;19511;36070;-12321;-12321;-12321;-12321;-12321;-12321
36068;19182;36071;-12321;-12321;-12321;-12321;-12321;-12321
36069;19762;36072;-12321;-12321;-12321;-12321;-12321;-12321
36070;19525;36073;-12321;-12321;-12321;-12321;-12321;-12321
36071;19508;36074;-12321;-12321;-12321;-12321;-12321;-12321
36072;19444;36075;-12321;-12321;-12321;-12321;-12321;-12321
36073;19518;36076;-12321;-12321;-12321;-12321;-12321;-12321
36074;18873;36077;-12321;-12321;-12321;-12321;-12321;-12321
36075;19519;36078;-12321;-12321;-12321;-12321;-12321;-12321
36076;19513;36079;-12321;-12321;-12321;-12321;-12321;-12321
36077;19430;36080;-12321;-12321;-12321;-12321;-12321;-12321
36078;13787;36081;-12321;-12321;-12321;-12321;-12321;-12321
36079;19526;36082;-12321;-12321;-12321;-12321;-12321;-12321
36080;18869;36083;-12321;-12321;-12321;-12321;-12321;-12321
